RSSI_AVG,RSSI_MIN,RSSI_MAX,RSSI_range,RSSI_STD,blckRate,pcktTime,badNode,Node
-78.61338750000002,-83.6802,-73.6753,10.004900000000006,3.3693516087807986,1.0,0.9771574559189844,0,3
-79.4853,-79.4853,-79.4853,0.0,0.0,0.125,0.9527924742810114,0,1
-64.82964,-70.9254,-61.7031,9.222299999999997,3.4143555266550645,0.625,0.9332592640050166,0,3
-61.216787499999995,-71.1791,-54.6683,16.510800000000003,6.2371029577916834,1.0,0.9639327257920058,0,2
-57.8671,-68.5927,-52.4696,16.123099999999994,6.348478803815916,1.0,0.6395816615860213,0,2
-76.1909375,-83.0332,-67.0214,16.011799999999994,5.890910531475056,1.0,0.6530899868179745,0,3
-76.5742,-77.7078,-75.4406,2.2672000000000025,1.1336000000000013,0.25,0.9606925279729808,0,1
-68.45041428571429,-73.6841,-61.1772,12.506900000000002,4.766755730032315,0.875,0.9686129653649687,0,2
-73.05844285714285,-76.6508,-71.2326,5.418199999999999,1.7338844687638244,0.875,0.9605603580440061,0,3
-76.85865,-82.3544,-72.5227,9.831699999999998,3.82196329641804,0.75,0.6583018065600186,0,1
-66.45658333333334,-79.2849,-61.1016,18.183299999999996,5.914208261584036,0.75,0.9482447549650033,0,3
-59.69227142857142,-63.9225,-55.7553,8.167200000000001,2.7891726836436064,0.875,0.9578324135270009,0,2
-73.1356,-83.5692,-65.8941,17.6751,6.745296215670804,0.875,0.9629541838360183,0,3
-60.024825,-69.3071,-54.2551,15.052000000000007,5.71891241206534,1.0,0.9610525783650132,0,2
-67.17225,-77.4608,-62.288,15.17280000000001,6.006564604455698,0.5,8.92537906743297,0,5
-70.28561428571429,-82.5652,-64.2935,18.27170000000001,6.776590656375937,0.875,0.9544908773249858,0,3
-59.78833749999999,-68.9961,-51.7542,17.2419,6.649570759443329,1.0,0.9520721186789842,0,2
-78.39337142857143,-83.6467,-75.3542,8.29249999999999,2.924296504272087,0.875,2.874557532810968,0,1
-69.013975,-76.3181,-65.9263,10.391800000000003,3.0815052907426597,1.0,0.653343280531999,0,3
-61.22367142857143,-74.4581,-55.5016,18.9565,7.639347435802221,0.875,0.6536223802930294,0,2
-84.13371428571429,-86.7836,-77.1566,9.62700000000001,2.993425085286836,0.875,0.9527724741490147,0,1
-59.6400625,-62.231,-54.6935,7.537500000000001,2.3816283084989887,1.0,0.9581724309379638,0,2
-73.07605714285714,-85.2352,-66.0898,19.14540000000001,6.389700530174018,0.875,0.9656508103499846,0,3
-68.75752,-69.7505,-67.8877,1.8628000000000071,0.7752810649048508,0.625,0.9423526288180142,0,3
-64.9722125,-70.1531,-59.8846,10.268499999999996,4.263257264239837,1.0,0.9538722108190427,0,2
-76.27639999999998,-82.9172,-69.9975,12.919699999999992,4.159061327133459,1.75,1.6310824120720326,0,1
-85.62166666666667,-86.9543,-84.6853,2.2690000000000055,0.7896177000436512,0.75,12.160270261396022,1,7
-64.1712,-74.8101,-57.7223,17.08780000000001,6.120981495642675,1.0,0.9663489844379569,0,2
-83.44646,-86.8218,-77.0347,9.787099999999995,3.338709819436243,0.625,0.9478444452779513,0,1
-69.04642857142856,-76.5811,-63.6692,12.91190000000001,4.04950203136643,0.875,1.2882433144170022,0,3
-60.47231428571428,-65.0811,-57.2973,7.7838000000000065,3.413219656164029,0.875,0.9467757126000151,0,2
-72.9588375,-83.5362,-66.8903,16.645899999999997,5.736914436989952,1.0,0.6354033881780197,0,3
-71.4773375,-77.594,-68.3874,9.206599999999995,2.822355327974091,1.0,0.6535688699389652,0,3
-63.56031250000001,-68.4043,-58.0312,10.373100000000008,3.7940092667379925,1.0,0.6611627662759929,0,2
-82.20468333333334,-86.0639,-78.8933,7.170600000000007,2.8086093287228286,0.75,1.6060742467230398,0,1
-80.24656250000001,-84.7045,-77.4427,7.261799999999994,2.095015305992715,1.0,0.6087414697439613,0,1
-62.571257142857135,-67.4009,-60.1936,7.207299999999989,2.30457653554037,0.875,0.9509920633919933,0,2
-68.57360000000001,-71.6542,-62.849,8.805200000000006,3.238072726616429,0.875,0.957423590310043,0,3
-78.4712875,-80.6385,-77.1872,3.451299999999989,1.3248663134798708,1.0,0.9653725597770517,0,1
-72.70506250000001,-76.9673,-68.2835,8.68379999999999,2.828960876336704,1.0,0.9495525856059999,0,3
-64.27575714285715,-71.4751,-56.9714,14.503699999999995,5.224903703789911,0.875,0.9571123766710343,0,2
-73.74141428571428,-75.6987,-69.6193,6.079400000000007,2.5546225012869597,0.875,0.33183092149596405,0,1
-75.6053,-76.5441,-74.6665,1.877600000000001,0.9388000000000005,0.25,0.9491924498179856,0,1
-61.4512,-64.6688,-58.4958,6.173000000000002,2.427636589875018,1.0,1.2716829402550047,0,2
-73.92885,-81.6352,-64.202,17.4332,7.065839398059275,0.75,1.2815047467599925,0,3
-62.035575,-67.1602,-56.9409,10.219300000000004,4.306622798304377,1.0,0.6346014066479597,0,2
-73.72479999999999,-80.5509,-66.498,14.052899999999994,5.332321606486239,1.0,8.96262364296399,0,5
-67.59007999999999,-76.8962,-65.1408,11.755399999999995,4.653528856856911,0.625,0.6341403252099553,0,3
-82.13314,-85.6497,-79.0692,6.580500000000001,2.501439459671171,0.625,0.9910691950840373,0,1
-81.75547499999999,-85.8948,-77.7139,8.180900000000008,3.432020951549541,0.5,6.098987070127976,1,7
-55.961774999999996,-62.522,-52.567,9.954999999999998,3.0243060132656874,1.0,0.96393272578905,0,2
-68.530325,-82.5652,-59.8138,22.751400000000004,6.205383248992363,1.0,0.9608301317400105,0,3
-81.67410000000001,-83.4704,-77.6414,5.8289999999999935,1.9730450434121685,0.75,0.9582960510230123,0,1
-64.04065714285714,-78.6231,-54.9748,23.648299999999992,8.857440808375605,0.875,0.6511022512969475,0,2
-73.61085714285714,-82.5792,-57.5604,25.0188,9.790368914960274,0.875,0.6516839980200189,0,3
-68.83261250000001,-74.6537,-63.3708,11.282899999999998,4.318092506951853,1.0,0.9528742443400233,0,3
-61.56908571428571,-67.5515,-54.3091,13.242400000000004,5.27610381475589,0.875,0.9603325415150152,0,2
-72.97937142857144,-84.9862,-61.9624,23.023799999999994,8.960793324686998,0.875,0.9577308578680004,0,3
-59.298575,-65.0304,-55.6329,9.3975,3.420764598649694,1.0,0.9610725793789925,0,2
-66.84921428571428,-74.8919,-64.734,10.157900000000012,3.324218855795224,0.875,0.9517125726519566,0,3
-64.08527142857143,-80.0121,-52.7479,27.264200000000002,11.255684573546988,0.875,0.9509920633919933,0,2
-77.22083846153845,-83.8369,-70.7601,13.076800000000006,3.6785290008451996,3.25,3.819469953540988,0,1
-63.527249999999995,-84.5131,-59.2718,25.241299999999995,8.031103533294784,1.0,0.959972523081035,0,2
-80.21755000000002,-86.3126,-73.2789,13.03370000000001,6.167551550453392,1.0,0.6418833736319698,0,1
-68.17015,-77.8832,-63.0775,14.805700000000002,3.958549493185604,1.0,1.280323361947012,0,3
-74.35664285714286,-80.4511,-68.2379,12.2132,5.226599593523539,0.875,0.6449819380119948,0,2
-64.84515,-71.4781,-60.5007,10.977399999999996,4.782139087793245,1.0,0.3404707181260278,0,3
-74.86308333333334,-76.687,-72.5027,4.184299999999993,1.8010218112844203,0.75,0.9594708410230055,0,1
-69.38263333333333,-77.7701,-61.3714,16.398699999999998,6.1507041872365225,0.75,0.9592524862250116,0,2
-67.88323333333332,-73.6081,-64.2116,9.396499999999989,3.0776022867738337,0.75,0.9531325641319768,0,3
-81.74291666666667,-85.7631,-77.1872,8.57589999999999,3.364693461727068,0.75,0.9621325377660241,0,1
-71.59103333333333,-80.3252,-65.9425,14.3827,6.32950339670411,0.75,0.9549525532029861,0,3
-54.720274999999994,-57.9059,-51.8365,6.069400000000002,2.383565571654155,1.0,0.9628726715279754,0,2
-80.31806666666667,-84.4857,-76.0995,8.386199999999988,3.735534402048637,0.75,0.6367616601629607,0,1
-65.80652857142857,-73.2302,-59.2192,14.010999999999996,5.745933992886815,0.875,0.9578125360470153,0,3
-64.66356666666667,-67.1835,-58.0896,9.093899999999998,2.999439934758191,0.75,0.95601232037302,0,2
-74.4183,-75.4406,-73.6963,1.7443000000000097,0.8349986778432658,0.625,0.9571125036450212,0,1
-68.7615,-74.5496,-64.9132,9.636399999999995,3.6210414593042137,0.5,8.970625583351023,0,5
-67.6885125,-71.0854,-63.6571,7.428300000000007,2.5171934383542633,1.0,0.9571125402370058,0,3
-80.89328333333333,-85.3098,-75.5294,9.7804,4.328288893784189,0.75,0.9552924912740082,0,1
-64.70474999999999,-69.0391,-60.1018,8.937300000000008,2.602420236049515,1.0,0.9739732397420084,0,2
-69.18721428571429,-71.453,-65.7542,5.698800000000006,1.589079677431089,0.875,0.6561165305409986,0,3
-67.20515714285715,-72.3161,-63.0131,9.303000000000004,2.8524203406216,0.875,0.6433351969020009,0,2
-82.02605,-84.2524,-80.265,3.987399999999994,1.1706189559374123,1.0,0.9524324718379944,0,1
-75.58691428571429,-77.2062,-73.2797,3.92649999999999,1.6508978833424182,0.875,0.9531576186680013,0,3
-59.5886125,-63.2718,-56.6714,6.6004000000000005,2.768210728267224,1.0,0.9526788065389837,0,2
-82.59190000000001,-86.5506,-80.63,5.920600000000007,1.9454499633760824,1.0,0.6808049570690287,0,1
-63.072162500000005,-68.2566,-59.2694,8.987200000000009,3.3474864756775,1.0,0.9552922835139839,0,2
-80.56666,-83.2484,-77.311,5.937399999999997,2.4118546611269913,0.625,0.9353093578899916,0,1
-74.42251428571429,-79.4944,-67.1015,12.392899999999997,4.081870238865852,0.875,0.9843923765329805,0,3
-67.72316,-76.9359,-65.0423,11.893600000000006,4.634067282895233,0.625,0.9330526846320026,0,3
-83.6662,-83.6662,-83.6662,0.0,0.0,0.125,0.9553124914119735,0,1
-67.42461666666667,-73.3501,-60.0064,13.343699999999998,5.139245282275296,0.75,0.9607125609600189,0,2
-83.3549,-83.4804,-83.2294,0.2510000000000048,0.1255000000000024,0.25,12.79673373008103,1,7
-66.5386375,-73.8121,-58.3008,15.511299999999999,6.172332225532237,1.0,0.9459518053910188,0,2
-71.32292857142856,-80.5872,-64.2011,16.3861,6.034551679102194,0.875,0.9560325467199959,0,3
-75.21641666666667,-84.6059,-71.9672,12.6387,4.25025832525376,0.75,0.9722126062509915,0,1
-70.44954285714286,-72.6574,-69.5528,3.1045999999999907,0.9725369149910984,0.875,0.953492561971018,0,3
-64.69104285714285,-75.5931,-56.9488,18.64430000000001,7.379179833221335,0.875,0.9635727073639941,0,2
-83.67348333333332,-86.4349,-71.5185,14.916399999999996,5.451193125184204,0.75,0.9471141143640125,0,1
-57.4095875,-63.5405,-49.6472,13.893300000000004,5.841865675115593,1.0,0.6431818458750058,0,2
-72.36988571428572,-77.7717,-66.2446,11.52709999999999,4.347621311682503,0.875,0.6611815548309892,0,3
-80.91658571428572,-85.2107,-76.6014,8.609300000000005,2.808678076670118,0.875,0.9635439562489978,0,1
-69.81811428571429,-71.17,-68.6299,2.5400999999999954,0.8454185952677443,0.875,0.9464524371790048,0,3
-80.3468,-85.7631,-76.6653,9.097799999999992,2.9797060955738544,0.625,0.6416886061110176,0,1
-63.8758125,-69.7821,-55.6781,14.104,4.688459765594001,1.0,0.9710373159359733,0,2
-67.3961875,-76.0027,-59.8374,16.165300000000002,4.994764655476146,1.0,8.950383242585985,0,5
-77.3154142857143,-82.9782,-67.8473,15.130899999999997,5.425828222079113,0.875,0.9583926996049854,0,3
-61.791985714285715,-70.0661,-56.876,13.190100000000008,5.402973611005751,0.875,0.9521678971009919,0,2
-85.7454,-86.4572,-85.1123,1.3448999999999955,0.5518660888295256,0.375,4.485209931887994,1,7
-84.1622,-85.891,-78.0881,7.802900000000008,2.040491725050608,1.375,54.447467201893005,0,4
-72.5685,-73.4906,-70.4864,3.0041999999999973,1.21018684714386,0.5,1.5985141953449897,0,1
-56.7241875,-61.749,-53.4575,8.2915,3.4958925657253475,1.0,0.9507895441449818,0,2
-70.33657500000001,-72.3858,-67.6095,4.776300000000006,1.7410288479445148,1.0,0.962512507833992,0,3
-74.770225,-83.7756,-70.8709,12.904699999999991,5.032758456788384,1.0,0.32145085094600745,0,1
-71.29566,-71.7398,-70.719,1.0208000000000084,0.3982064770944882,0.625,0.950972577089999,0,3
-55.198775,-66.0346,-49.3861,16.6485,6.426864107352435,1.0,0.9601750423250337,0,2
-75.00144285714285,-78.3691,-72.4547,5.9144000000000005,2.223266044652805,0.875,0.9513524644939935,0,1
-67.07728571428571,-73.2688,-65.4436,7.825199999999995,2.5761944283483453,0.875,0.6543415958860237,0,3
-63.23194285714286,-66.6819,-56.7441,9.937799999999996,2.937340374195259,0.875,0.659667901695002,0,2
-73.70909999999999,-75.5204,-72.5647,2.955699999999993,0.9865692056313115,1.0,0.9524124717059976,0,1
-73.23295,-80.5321,-64.7359,15.796199999999999,4.860739034087305,1.0,0.9492467621120113,0,2
-73.7148,-75.898,-72.8061,3.0918999999999954,1.046239866139691,1.0,0.968694149391979,0,3
-74.68537142857143,-77.9005,-72.1962,5.704299999999989,1.7789519649134362,0.875,0.6827019723750141,0,1
-66.19294285714287,-74.3619,-62.5296,11.832300000000004,3.814311386590975,0.875,0.9440709398500076,0,3
-59.839000000000006,-69.3191,-53.1505,16.168600000000005,5.575516370705048,1.0,0.9578324135270009,0,2
-84.4525,-86.1186,-83.7195,2.3991000000000042,0.9862184367572956,0.5,0.9522610058799614,0,1
-69.1449,-72.3783,-66.723,5.655299999999997,2.0296255795917952,0.75,0.958117254827016,0,3
-59.73794285714286,-64.5724,-53.0068,11.565600000000003,4.313407095443277,0.875,0.962492652079959,0,2
-78.30282857142856,-83.3136,-73.0765,10.237099999999998,3.983282969294221,0.875,1.2568146715890407,0,1
-71.09727142857143,-86.2901,-57.8842,28.405899999999995,8.643866368821351,0.875,0.9517121002510294,0,2
-82.94592857142857,-83.9875,-81.3709,2.616599999999991,0.8218985751022425,0.875,0.6345816453579687,0,1
-72.56957142857142,-82.2302,-69.7104,12.51979999999999,4.1203671891555205,0.875,0.9807310352130116,0,3
-73.259125,-82.2302,-70.6226,11.60759999999999,3.500569209339387,1.0,0.6357792924969772,0,3
-57.499425,-63.3121,-51.6082,11.703900000000004,5.390514586231542,1.0,0.9599408958669642,0,2
-81.39527142857142,-85.3774,-74.2979,11.079499999999996,3.364523360305412,0.875,0.9592725183180164,0,1
-52.7486375,-54.9997,-50.613,4.386699999999998,1.6471506025083886,1.0,0.6496938047900471,0,2
-72.46077500000001,-74.4741,-71.0965,3.377600000000001,1.2602546198586229,0.5,0.9585715889390372,0,3
-77.905825,-79.2274,-74.1227,5.104700000000008,1.5029268975485814,1.0,0.9926127449019759,0,1
-57.91661428571428,-73.6991,-53.4116,20.2875,6.693252529104766,0.875,0.9532482741159924,0,2
-71.30266666666667,-77.58,-69.4758,8.104199999999992,2.860088751342438,0.75,0.9531525640119867,0,3
-73.72216666666667,-85.0359,-64.9989,20.036999999999992,6.764838669588176,0.75,8.976304090426027,0,5
-81.62856628571431,-86.9543,-72.4899,14.464399999999998,3.6071440701324806,0.0,9.259595007845974,1,7
-85.4662,-86.3406,-84.8028,1.53779999999999,0.645289578406466,0.375,8.928436388000023,0,4
-71.5933625,-82.7552,-64.8107,17.944500000000005,6.5621866100289905,1.0,0.9538525598139813,0,3
-57.161787499999996,-62.5183,-50.4114,12.106900000000003,4.11774819483826,1.0,0.9681568467839838,0,2
-77.181475,-78.5408,-75.1558,3.385000000000005,0.9183971713670522,1.0,1.5870141172110266,0,1
-75.12914999999998,-76.7696,-74.4614,2.3081999999999994,0.9548449062544133,1.0,0.03844182173901345,0,1
-61.91771666666666,-78.0331,-50.7478,27.285300000000007,8.085251813109405,0.75,0.9445117316790288,0,2
-77.11111666666666,-81.7836,-74.2265,7.5571000000000055,2.367270504481669,0.75,0.901450564866991,0,1
-78.3651,-79.9202,-74.8391,5.081099999999992,1.66711123504102,0.75,0.9603525207959933,0,3
-69.0212875,-76.8962,-63.6259,13.270299999999992,3.4438920019497905,1.0,0.953492561971018,0,3
-57.6988125,-72.3921,-52.7687,19.623399999999997,5.687706184930243,1.0,0.9632126889389951,0,2
-61.41287142857142,-71.6211,-58.2949,13.3262,4.219363303260097,0.875,0.6496621775729636,0,2
-70.55687142857143,-79.6828,-62.7789,16.9039,7.87525537866447,0.875,0.9761324261079949,0,3
-79.51033333333334,-85.4082,-76.0816,9.3266,2.8191761947814147,1.5,1.9551303213759752,0,1
-76.66364285714285,-82.4412,-71.8838,10.557400000000001,4.0216279432435735,0.875,0.6345817144609782,0,3
-66.90060000000001,-72.2281,-61.8622,10.365899999999996,3.7845176191953445,1.0,0.9603325415180279,0,2
-80.55431666666667,-83.8369,-76.0534,7.783500000000004,3.3202872919958133,0.75,0.6220565241370082,0,1
-79.12343333333332,-84.5862,-76.3857,8.200500000000005,2.9800211362039417,0.75,0.9571125402410416,0,3
-82.50678,-86.1537,-78.1419,8.011799999999994,3.5125740797312726,0.625,0.95413253751002,0,1
-63.8369375,-67.49,-61.7183,5.771699999999996,2.0828933529693128,1.0,0.9818936451729883,0,2
-75.80516250000001,-78.2867,-69.1105,9.176199999999994,2.707199361396154,1.0,0.9520725704829829,0,3
-60.753375000000005,-68.8991,-54.9255,13.973600000000005,4.71810184813501,1.0,0.9275378413429962,0,2
-81.69081666666666,-83.6662,-78.7223,4.943899999999999,1.587623333179362,0.75,0.9510724084800017,0,1
-74.12530000000001,-84.4952,-69.4528,15.0424,5.596146604839544,0.875,0.958532531724984,0,3
-61.945625,-77.8381,-57.7793,20.058799999999998,6.826532045400137,1.0,0.9586454766280212,0,2
-62.0885875,-67.8734,-58.3649,9.508500000000005,3.438024835002469,1.0,0.6547171356879744,0,2
-78.1021625,-84.9252,-68.2628,16.662400000000005,4.863422103554633,1.0,0.6640615375629864,0,3
-85.44438,-86.503,-84.1984,2.3045999999999935,1.04753997613456,0.625,1.6347544416410074,0,1
-81.17452857142857,-84.2611,-79.4227,4.838399999999993,1.97720286748317,0.875,0.27657054593998964,0,1
-59.401475,-65.2491,-55.9538,9.295299999999997,3.4919321996389043,1.0,0.9570776755400061,0,2
-85.95830000000001,-86.8691,-85.0483,1.8208000000000055,0.7433387025217172,0.375,8.962263471424023,1,7
-65.94363333333332,-68.9683,-58.8851,10.083199999999998,3.5343182707403247,0.75,9.273974201386977,0,5
-74.81710000000001,-80.1878,-71.3704,8.817399999999992,3.4667749573631106,1.0,0.9800926598200022,0,1
-83.42620000000001,-86.528,-81.8371,4.690899999999999,2.1935255746552564,0.375,9.559621301975994,0,4
-63.4670875,-69.5591,-55.6964,13.862700000000004,5.308300993358776,1.0,0.9538722108219986,0,2
-74.65894999999999,-85.0262,-65.0423,19.983900000000006,7.75803599614619,1.5,1.9142050805900226,0,3
-83.904975,-85.3774,-80.9235,4.45389999999999,1.746127465815421,0.5,0.6435817065199672,0,1
-76.65162000000001,-77.1872,-75.4453,1.7419000000000011,0.6488469662408848,0.625,0.94415241556203,0,1
-70.70266,-72.4294,-67.3848,5.044600000000003,1.9623675268409841,0.625,0.9512432933079822,0,3
-68.091,-77.6301,-64.27,13.360100000000003,4.264429938749141,1.0,0.9682529469340011,0,2
-62.336025,-68.3133,-56.4669,11.846399999999996,4.382832428564317,1.0,0.9551156317789946,0,2
-67.59479999999999,-71.3546,-66.5736,4.781000000000006,1.8823201034893102,0.625,0.9739250788180129,0,3
-70.5382,-74.4328,-65.7979,8.634900000000002,3.7022804766116777,1.0,0.6379052769569853,0,3
-70.146325,-78.1071,-62.0953,16.0118,6.578472159390433,1.0,0.6533313260890168,0,2
-80.55914285714286,-85.7528,-73.7835,11.96929999999999,4.06970728391302,1.75,1.9199650462969657,0,1
-63.7322875,-64.6317,-61.9264,2.705299999999994,0.8400637690638438,1.0,0.9492996587599691,0,2
-77.98514999999999,-83.8652,-75.1552,8.710000000000008,3.3383043758521116,0.75,0.956445604503017,0,3
-80.54485,-86.6867,-75.8376,10.849100000000007,3.4017650510433572,0.75,0.6509452939580456,0,1
-74.37336666666667,-82.9011,-65.3747,17.526399999999995,7.955500233102182,0.75,0.956557930930046,0,2
-72.0346375,-86.9382,-66.2394,20.69879999999999,8.386024052692893,1.0,0.9535125618430129,0,3
-59.349912499999995,-61.402,-54.6837,6.718299999999999,2.736586891749238,1.0,0.9558467292519595,0,2
-77.79341428571429,-84.1102,-72.4403,11.669900000000013,4.353490299068285,0.875,0.9588925295639683,0,3
-77.1065,-81.3055,-69.615,11.6905,4.56040415940768,0.875,1.9186615000450047,0,1
-76.6521625,-77.7807,-76.0142,1.7664999999999935,0.7143443723749395,1.0,0.038801824187999046,0,1
-73.25524285714286,-80.0852,-67.7289,12.356300000000005,4.092922012400413,0.875,0.9495525856100357,0,3
-59.742650000000005,-67.1932,-57.4476,9.745600000000003,2.9143958181757,1.0,0.9581924319639938,0,2
-80.322575,-84.3732,-74.1468,10.226399999999998,4.3634234984556555,1.0,0.9350163847149702,0,1
-74.3782,-82.0302,-71.43,10.600199999999987,3.8819964343105697,0.625,0.9621325101189768,0,3
-62.094587499999996,-70.1151,-58.5947,11.520399999999995,3.8813200681074655,1.0,0.9592524862219989,0,2
-78.5532625,-84.1845,-75.2235,8.960999999999999,2.51541591339161,1.0,0.9685353828180041,0,1
-78.8130125,-81.6212,-72.6208,9.000399999999999,3.011017688605258,1.0,0.6511016153190212,0,3
-58.714225,-65.9381,-53.9173,12.020800000000008,4.619781923356881,1.0,0.6561425092830291,0,2
-75.16961666666667,-85.5389,-58.2813,27.257599999999996,9.607831279120981,0.75,8.958826876080991,0,5
-69.85895,-72.5529,-66.4692,6.083699999999993,2.0127609247001974,1.0,0.9593243543910148,0,3
-65.15602857142856,-84.9831,-56.9873,27.995799999999996,10.116560325908953,0.875,0.9673362573259965,0,2
-77.746275,-86.2345,-74.6463,11.5882,4.9036934734825115,0.5,1.902196532280982,0,1
-74.8272625,-75.7948,-74.1503,1.6444999999999936,0.622487200546121,1.0,0.05260800357501694,0,1
-63.69619999999999,-69.2681,-54.2743,14.993800000000007,6.126820972226487,0.875,0.942188255434985,0,2
-74.07635714285713,-83.4822,-64.3504,19.131800000000013,8.379725303349261,0.875,0.9592007002909781,0,3
-84.12355,-86.4121,-81.835,4.5771000000000015,2.2885500000000008,0.25,0.6006691288030197,0,1
-61.1490375,-63.749,-56.575,7.1739999999999995,1.9904282170788647,1.0,0.9516685639570142,0,2
-72.6950875,-73.6084,-71.4391,2.169300000000007,0.8298765818444047,1.0,0.9556725488890265,0,3
-67.69638571428571,-72.2582,-64.202,8.056200000000004,3.639912974010141,0.875,0.9531325641279977,0,3
-59.06014285714286,-62.8091,-55.536,7.2730999999999995,2.1635582344548867,0.875,0.9654163358010237,0,2
-76.92295454545454,-86.9358,-73.5152,13.420600000000007,3.749635147672526,1.375,1.9034495740789907,0,1
-73.42519999999999,-83.3681,-57.3545,26.013599999999997,9.134353754234617,1.0,0.6677272890499921,0,2
-73.0152625,-75.3793,-64.4794,10.899900000000002,3.409946436139981,1.0,0.6827014257029873,0,3
-79.0641,-82.4803,-75.6479,6.832399999999993,3.4161999999999964,0.25,0.9434324106759959,0,1
-78.8169375,-83.3279,-76.7904,6.537499999999994,2.083399143189741,1.0,0.6507417551849812,0,1
-74.06433750000001,-80.1652,-68.4126,11.752600000000001,3.564478046621097,1.0,0.9316126932640145,0,3
-58.418974999999996,-59.9582,-55.1794,4.778799999999997,1.5926331323864251,1.0,0.9465876511829947,0,2
-63.17742500000001,-65.8061,-60.7036,5.102499999999999,1.6741097908664764,1.0,0.9412715658239676,0,2
-69.2231875,-74.1554,-61.667,12.488399999999999,5.376028746537145,1.0,0.9596325251179678,0,3
-79.25502,-84.0023,-75.6817,8.320599999999999,3.035423137817857,0.625,0.9926251772890282,0,1
-73.03324,-77.5104,-67.8048,9.705600000000004,4.079010253774807,0.625,0.9544292714210201,0,3
-60.64695714285714,-68.9981,-56.3051,12.69299999999999,5.343734477700331,0.875,0.9682529469370138,0,2
-73.73488571428572,-81.4381,-70.2151,11.222999999999999,3.9975882459404986,0.875,0.9303015677949702,0,1
-57.822025000000004,-60.7944,-55.7152,5.0792,2.2286693304245477,1.0,0.9499120081019896,0,2
-72.0996142857143,-77.0534,-67.9988,9.054599999999994,3.3085522834999965,0.875,0.956535828629967,0,3
-76.6335,-76.6335,-76.6335,0.0,0.0,0.125,1.2701616188350044,0,1
-72.77814000000001,-85.3512,-68.4126,16.938600000000008,6.318136414671659,0.625,0.6621344861060265,0,3
-77.08941999999999,-80.0098,-75.5209,4.488900000000001,1.5810159536196984,0.625,0.636761660168986,0,1
-62.8515,-67.8734,-59.2718,8.601600000000005,2.727423044285578,1.0,0.9644000989450205,0,2
-72.35878333333334,-84.9679,-65.7482,19.219700000000003,6.6808549735835125,0.75,8.950858222161003,0,5
-83.11917142857143,-84.2761,-80.9562,3.319900000000004,1.3897903970581709,0.875,18.256364134944988,1,7
-70.02907142857143,-71.6511,-65.8694,5.781700000000001,2.0975886950184934,0.875,0.649914841290979,0,2
-72.26361666666666,-76.5453,-64.27,12.275300000000001,5.105680677903999,0.75,0.9514596371830066,0,3
-78.9994375,-85.1143,-72.2344,12.879900000000006,5.1195127221586,1.0,0.6848208300160081,0,1
-71.118525,-71.74,-70.7938,0.9461999999999904,0.368231553339739,0.5,0.9495525855940059,0,3
-66.757975,-77.6051,-54.3551,23.249999999999993,9.042513934292552,1.0,0.956987440320006,0,2
-79.53294000000001,-86.4531,-72.216,14.237100000000012,4.510001757250216,0.625,1.2659435905630403,0,1
-72.27607142857143,-82.4712,-61.7255,20.7457,9.210659779022237,0.875,0.9621325101269917,0,3
-57.485699999999994,-59.3903,-55.4064,3.9839000000000055,1.218555348558284,1.0,0.9626175884309873,0,2
-78.42555999999999,-86.7814,-75.9696,10.811800000000005,4.184283905090574,0.625,0.6335624734669523,0,1
-65.8157,-85.0321,-56.8553,28.1768,9.881489000955272,0.625,0.9491919712430104,0,2
-75.59794285714285,-83.6802,-67.3079,16.372299999999996,6.236392146988546,0.875,0.958634209759964,0,3
-78.01134285714285,-83.2111,-74.179,9.0321,3.2589425646353183,0.875,1.2617449189500007,0,1
-60.764975,-64.6108,-55.3474,9.263399999999997,3.1188988476504003,1.0,0.9621326336520042,0,2
-82.99958000000001,-85.5296,-81.9524,3.577200000000005,1.283006259376781,0.625,0.65138008085205,0,1
-69.87655,-82.4322,-62.0768,20.355399999999996,8.20678448718904,0.75,1.317451532408029,0,3
-65.3926625,-82.0281,-57.2369,24.791199999999996,8.932261466439712,1.0,0.6525423250150197,0,2
-77.79617142857141,-78.8928,-76.7872,2.1055999999999955,0.8271381569074415,0.875,0.2946209213579891,0,3
-78.30848333333334,-80.1482,-76.6014,3.5468000000000046,1.1288799292760174,0.75,0.9441924158409734,0,1
-76.13116,-77.7717,-73.2842,4.487499999999997,1.5462562227522327,0.625,0.9535503862570067,0,3
-63.502125,-70.0511,-54.4221,15.629000000000005,6.406641696464303,1.0,0.9617726152179671,0,2
-74.87242857142857,-79.4814,-72.0355,7.445899999999995,3.1090757826146342,0.875,0.9685725815299975,0,1
-77.92920000000001,-86.2132,-75.3983,10.814899999999994,4.162375572674814,0.625,0.9484147678069803,0,3
-60.3186625,-65.9633,-52.6244,13.338900000000002,5.03379598487501,1.0,0.9556723029680256,0,2
-76.7861,-78.3365,-76.0075,2.3290000000000077,0.7886173832365473,0.875,0.645242311721006,0,1
-63.3329125,-71.1081,-57.5733,13.53479999999999,5.6679826989938595,1.0,0.9502979811949785,0,2
-75.88325,-78.7842,-73.9781,4.806100000000001,1.5574308339377396,0.75,0.9540118886540085,0,1
-75.22205000000001,-81.5012,-68.5361,12.965099999999993,4.905833147896489,1.0,0.980594077971034,0,3
